billing_account_id,project_id,project_name,service_description,sku_description,usage_start_time,usage_end_time,cost,currency,usage_amount,usage_unit,labels
000000-000000-000000,proj-anon,proj-anon,Kubernetes Engine,Regional Kubernetes Clusters,2026-03-01 00:00:00,2026-03-01 01:00:00,0.080352,EUR,3461.0,seconds,goog-gke-cluster-id-base32:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-cluster-name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Cloud SQL for PostgreSQL: Zonal - Enterprise Plus Standard Storage in Iowa,2026-03-01 00:00:00,2026-03-01 01:00:00,0.052859,EUR,9.663676416E14,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Network Vpn Internet Data Transfer Out from EMEA to EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,0.003625,EUR,3.8813724E7,bytes,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage Machine Image in European Union,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-5,EUR,6.45447991913E11,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Networking,Networking Cloud Nat Gateway Uptime,2026-03-01 00:00:00,2026-03-01 01:00:00,1.94E-4,EUR,598.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Network Internet Data Transfer Out from EMEA to South America,2026-03-01 00:00:00,2026-03-01 01:00:00,9.1E-5,EUR,613248.0,bytes,goog-gke-cluster-id-base32:REDACTED;goog-gke-node:REDACTED;goog-gke-node-pool-provisioning-model:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-cluster-name:REDACTED;goog-k8s-namespace:REDACTED;goog-k8s-node-pool-name:REDACTED;k8s-namespace:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Requests,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-5,EUR,30.0,requests,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,5.2E-5,EUR,133358.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Composer,Cloud Composer Network Inter Zone Data Transfer Out,2026-03-01 00:00:00,2026-03-01 01:00:00,3.9E-5,EUR,5043387.0,bytes,goog-composer-cluster-name:REDACTED;goog-composer-image-version:cloud-composer-service-2025-10-28-rc0;goog-composer-location:europe-west1;goog-composer-namespace-name:REDACTED;goog-composer-pod-name:REDACTED;goog-terraform-provisioned:true;resource-type:composer;team:ml
000000-000000-000000,proj-anon,proj-anon,Cloud Run Functions,Cloud Run functions Min-Instance CPU (Request-based billing) in europe-west1,2026-03-01 00:00:00,2026-03-01 01:00:00,0.007104,EUR,3400.005294,seconds,goog-drz-cloudfunctions-id:REDACTED;goog-drz-cloudfunctions-location:REDACTED;goog-managed-by:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,8.2E-5,EUR,209674.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Workflows,Internal Steps,2026-03-01 00:00:00,2026-03-01 01:00:00,3.35E-4,EUR,40.0,requests,
000000-000000-000000,proj-anon,proj-anon,Artifact Registry,Artifact Registry Storage,2026-03-01 00:00:00,2026-03-01 01:00:00,2.2E-5,EUR,6.8099332322E11,byte-seconds,goog-managed-by:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,E2 Instance Core running in EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,7.74E-4,EUR,139.0,seconds,goog-ops-agent-policy:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.1E-4,EUR,283500.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,4.64E-4,EUR,1191448.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.6E-5,EUR,40814.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Vertex AI,Vertex AI: Online/Batch Prediction N1 Predefined Instance Core running in Americas for AI Platform,2026-03-01 00:00:00,2026-03-01 01:00:00,0.029821,EUR,3568.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,4.0E-6,EUR,10271.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Static Ip Charge,2026-03-01 00:00:00,2026-03-01 01:00:00,3.23E-4,EUR,139.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.5E-5,EUR,38520.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,0.001128,EUR,2898057.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,8.1E-5,EUR,207147.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Network Inter Zone Data Transfer Out,2026-03-01 00:00:00,2026-03-01 01:00:00,1.8E-4,EUR,2.3165179E7,bytes,goog-gke-cluster-id-base32:REDACTED;goog-gke-node:REDACTED;goog-gke-node-pool-provisioning-model:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-cluster-name:REDACTED;goog-k8s-namespace:REDACTED;goog-k8s-node-pool-name:REDACTED;k8s-namespace:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,6.0E-6,EUR,14078.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.82E-4,EUR,470185.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage PD Snapshot in European Union,2026-03-01 00:00:00,2026-03-01 01:00:00,9.48E-4,EUR,3.9302311054464E13,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,E2 Instance Ram running in EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,0.020673,EUR,2.9729763622912E13,byte-seconds,goog-ec-src:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Jobs Memory in europe-west1,2026-03-01 00:00:00,2026-03-01 01:00:00,0.035704,EUR,2.293512536064E13,byte-seconds,resource-name:REDACTED;resource-type:cloudrun-job;team:ml
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Network Internet Data Transfer Out from EMEA to EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,5.9E-5,EUR,637482.0,bytes,goog-ec-src:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,6.0E-5,EUR,154456.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Artifact Registry,Artifact Registry Storage,2026-03-01 00:00:00,2026-03-01 01:00:00,0.298136,EUR,9.26582082917587E15,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Networking,Cloud NGFW Standard Rules: Data Processing Fee,2026-03-01 00:00:00,2026-03-01 01:00:00,5.0E-6,EUR,331346.0,bytes,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Licensing Fee for Red Hat Enterprise Linux 8 on VM with up to 8 VCPU,2026-03-01 00:00:00,2026-03-01 01:00:00,0.001859,EUR,556.0,seconds,goog-ops-agent-policy:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Network Internet Data Transfer Out from EMEA to EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,2.68E-4,EUR,2868638.0,bytes,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,0.026114,EUR,6.7096341E7,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Services Memory (Request-based billing),2026-03-01 00:00:00,2026-03-01 01:00:00,7.7E-5,EUR,3.95136991232E10,byte-seconds,env:qa;scope:REDACTED
000000-000000-000000,proj-anon,proj-anon,Vertex AI,Vertex AI: Online/Batch Prediction N1 Predefined Instance Ram running in EMEA for AI Platform,2026-03-01 00:00:00,2026-03-01 01:00:00,0.048011,EUR,3.7008172756908E13,byte-seconds,resource-type:vertexai-endpoint;team:ml
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,7.31E-4,EUR,1877730.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-6,EUR,5102.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Composer,Cloud Composer 3 standard milli DCU-hours (europe-west1),2026-03-01 00:00:00,2026-03-01 01:00:00,0.069155,EUR,4513144.0,seconds,goog-composer-cluster-name:REDACTED;goog-composer-image-version:cloud-composer-service-2025-10-28-rc0;goog-composer-location:europe-west1;goog-composer-namespace-name:REDACTED;goog-composer-pod-name:REDACTED;goog-terraform-provisioned:true;resource-type:composer;team:ml
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Cloud SQL for PostgreSQL: Zonal - vCPU in Americas,2026-03-01 00:00:00,2026-03-01 01:00:00,0.034518,EUR,3600.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Services Memory (Request-based billing),2026-03-01 00:00:00,2026-03-01 01:00:00,0.00103,EUR,5.29354719232E11,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Network Internet Data Transfer Out from EMEA to EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,5.74E-4,EUR,6140978.0,bytes,goog-ops-agent-policy:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage PD Capacity,2026-03-01 00:00:00,2026-03-01 01:00:00,0.009565,EUR,7.432440905728E14,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage PD Capacity in Milan,2026-03-01 00:00:00,2026-03-01 01:00:00,0.001775,EUR,1.18919054491648E14,byte-seconds,goog-gke-cluster-id-base32:REDACTED;goog-gke-volume:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-node-pool-name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Monitoring,Metric Volume,2026-03-01 00:00:00,2026-03-01 01:00:00,1.72E-4,EUR,832.0,bytes,goog-agent-metric-class:REDACTED;goog-metric-domain:REDACTED
000000-000000-000000,proj-anon,proj-anon,Secret Manager,Secret version replica storage,2026-03-01 00:00:00,2026-03-01 01:00:00,9.0E-6,EUR,417.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,3.0E-6,EUR,6881.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,6.3E-5,EUR,159935.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-5,EUR,23294.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.0E-5,EUR,25796.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Requests,2026-03-01 00:00:00,2026-03-01 01:00:00,5.0E-6,EUR,15.0,requests,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,9.0E-6,EUR,22054.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Services Memory (Request-based billing),2026-03-01 00:00:00,2026-03-01 01:00:00,0.001453,EUR,7.468948127744E11,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.5E-5,EUR,39443.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Monitoring,Time series billed count,2026-03-01 00:00:00,2026-03-01 01:00:00,5.48E-4,EUR,1312.0,requests,goog-method-name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Spot Preemptible E2 Instance Ram running in EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,0.01652,EUR,5.9459527245824E13,byte-seconds,goog-gke-cluster-id-base32:REDACTED;goog-gke-node:REDACTED;goog-gke-node-pool-provisioning-model:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-node-pool-name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Composer,Cloud Composer 3 standard milli DCU-hours (europe-west1),2026-03-01 00:00:00,2026-03-01 01:00:00,0.00422,EUR,275400.0,seconds,goog-composer-cluster-name:REDACTED;goog-composer-image-version:cloud-composer-service-2026-02-09-rc3;goog-composer-location:europe-west1;goog-composer-namespace-name:REDACTED;goog-composer-pod-name:REDACTED;goog-terraform-provisioned:true;resource-type:composer;team:ml
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Cloud SQL: Backups in Netherlands,2026-03-01 00:00:00,2026-03-01 01:00:00,2.0E-6,EUR,6.4593037179E10,byte-seconds,bigalloc-enabled:false;cloud_sql_backup_id:REDACTED;cloud_sql_bill_to:REDACTED;dg_storage_retention_plan_id:REDACTED;env:dev;physical-block-size:4096;scope:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,9.0E-6,EUR,23177.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,2.98E-4,EUR,764085.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage Image,2026-03-01 00:00:00,2026-03-01 01:00:00,3.6E-5,EUR,2.226172563308E12,byte-seconds,cal-account:REDACTED;cal-activity:backup;cal-calid:REDACTED;cal-instanceid:REDACTED;cal-instancename:instance-anon;cal-last-tagged-at:REDACTED;cal-solinstid:REDACTED;cal-solution:REDACTED;cal-userid:REDACTED;cal-volumesnapshot:REDACTED;name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage PD Capacity,2026-03-01 00:00:00,2026-03-01 01:00:00,0.001913,EUR,1.4864881811456E14,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,7.0E-6,EUR,16767.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Cloud SQL for PostgreSQL: Zonal - Extended support vCPU v13 in Iowa,2026-03-01 00:00:00,2026-03-01 01:00:00,0.058505,EUR,3600.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Artifact Registry,Artifact Registry Storage,2026-03-01 00:00:00,2026-03-01 01:00:00,8.5E-5,EUR,2.700110365139E12,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,3.0E-6,EUR,7776.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Balanced PD Capacity in Milan,2026-03-01 00:00:00,2026-03-01 01:00:00,0.001215,EUR,3.2536524750848E13,byte-seconds,goog-gke-cluster-id-base32:REDACTED;goog-gke-volume:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-node-pool-name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage Image,2026-03-01 00:00:00,2026-03-01 01:00:00,3.6E-5,EUR,2.224345111404E12,byte-seconds,cal-account:REDACTED;cal-activity:backup;cal-calid:REDACTED;cal-instanceid:REDACTED;cal-instancename:instance-anon;cal-last-tagged-at:REDACTED;cal-solinstid:REDACTED;cal-solution:REDACTED;cal-userid:REDACTED;cal-volumesnapshot:REDACTED;name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Artifact Registry,Artifact Registry Storage,2026-03-01 00:00:00,2026-03-01 01:00:00,0.004976,EUR,1.54678045866446E14,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Monitoring,Time series billed count,2026-03-01 00:00:00,2026-03-01 01:00:00,0.012807,EUR,30648.0,requests,goog-method-name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,6.0E-6,EUR,15606.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Services Min Instance Memory (Request-based billing),2026-03-01 00:00:00,2026-03-01 01:00:00,0.028585,EUR,1.4688858961092164E13,byte-seconds,env:dev;scope:REDACTED
000000-000000-000000,proj-anon,proj-anon,Vertex AI,Vertex Colab Storage for GCE usage - SSD Persistent Disk in europe-west1,2026-03-01 00:00:00,2026-03-01 01:00:00,0.001959,EUR,2.98500227072E13,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,7.0E-6,EUR,17652.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,3.18E-4,EUR,816535.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage PD Capacity in Netherlands,2026-03-01 00:00:00,2026-03-01 01:00:00,6.3E-5,EUR,4.47750340608E12,byte-seconds,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Storage Image,2026-03-01 00:00:00,2026-03-01 01:00:00,1.49E-4,EUR,9.254881900032E12,byte-seconds,cal-account:REDACTED;cal-activity:backup;cal-calid:REDACTED;cal-instanceid:REDACTED;cal-instancename:instance-anon;cal-last-tagged-at:REDACTED;cal-solinstid:REDACTED;cal-solution:REDACTED;cal-userid:REDACTED;cal-volumesnapshot:REDACTED;name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Run Functions,Cloud Run functions Min-Instance CPU (Request-based billing) in us-central1,2026-03-01 00:00:00,2026-03-01 01:00:00,0.021312,EUR,10200.056668,seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Services Min Instance Memory (Request-based billing),2026-03-01 00:00:00,2026-03-01 01:00:00,0.056834,EUR,2.9205831262404723E13,byte-seconds,resource-name:REDACTED;resource-type:cloudrun-service;team:ml
000000-000000-000000,proj-anon,proj-anon,Cloud Composer,Cloud Composer 3 standard milli DCU-hours (europe-west1),2026-03-01 00:00:00,2026-03-01 01:00:00,0.004897,EUR,319600.0,seconds,goog-composer-cluster-name:REDACTED;goog-composer-image-version:cloud-composer-service-2026-02-09-rc3;goog-composer-location:europe-west1;goog-composer-namespace-name:REDACTED;goog-composer-pod-name:REDACTED;goog-terraform-provisioned:true;resource-type:composer;team:ml
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,5.31E-4,EUR,1364304.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Networking,Network Intelligence Center Internet to Google Cloud Performance Resource Hours,2026-03-01 00:00:00,2026-03-01 01:00:00,0.001336,EUR,2.0,requests,
000000-000000-000000,proj-anon,proj-anon,Compute Engine,N1 Predefined Instance Core running in EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,0.001122,EUR,139.0,seconds,
000000-000000-000000,proj-anon,proj-anon,Cloud Run,Services Min Instance CPU (Request-based billing),2026-03-01 00:00:00,2026-03-01 01:00:00,0.014292,EUR,6840.032971,seconds,env:dev;scope:REDACTED
000000-000000-000000,proj-anon,proj-anon,Compute Engine,Balanced PD Capacity in Milan,2026-03-01 00:00:00,2026-03-01 01:00:00,5.57E-4,EUR,1.49250113536E13,byte-seconds,goog-gke-cluster-id-base32:REDACTED;goog-gke-node:REDACTED;goog-gke-node-pool-provisioning-model:REDACTED;goog-gke-volume:REDACTED;goog-k8s-cluster-location:REDACTED;goog-k8s-cluster-name:REDACTED;goog-k8s-node-pool-name:REDACTED
000000-000000-000000,proj-anon,proj-anon,Networking,Networking Telemetry,2026-03-01 00:00:00,2026-03-01 01:00:00,2.0E-5,EUR,105666.0,bytes,
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,0.002747,EUR,7057693.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud Logging,Log Storage cost,2026-03-01 00:00:00,2026-03-01 01:00:00,1.9E-5,EUR,47409.0,bytes,goog-resource-type:REDACTED
000000-000000-000000,proj-anon,proj-anon,Cloud SQL,Storage PD Snapshot,2026-03-01 00:00:00,2026-03-01 01:00:00,7.7E-5,EUR,2.995465231237E12,byte-seconds,bigalloc-enabled:false;cloud_sql_backup_id:REDACTED;cloud_sql_bill_to:REDACTED;dg_storage_retention_plan_id:REDACTED;physical-block-size:4096
000000-000000-000000,proj-anon,proj-anon,Compute Engine,E2 Instance Ram running in EMEA,2026-03-01 00:00:00,2026-03-01 01:00:00,0.020673,EUR,2.9729763622912E13,byte-seconds,goog-ops-agent-policy:REDACTED
